Name,Is Fork,Commits,Branches,Default Branch,Releases,Contributors,License,Watchers,Stargazers,Forks,Size,Created At,Pushed At,Updated At,Homepage,Main Language,Total Issues,Open Issues,Total Pull Requests,Open Pull Requests,Last Commit,Last Commit SHA,Has Wiki,Is Archived,Languages,Labels,spring,test,checkstyle,maven,gradle,gradle_on_root,maven_usage_on_root,score
vaadin/spring,False,447,77,master,129,43,Apache License 2.0,52,151,98,5734,2015-02-04 11:11:27.0,2021-11-03 19:02:24.0,2021-11-03 19:02:28.0,https://vaadin.com/start,Java,384,102,539,1,2021-11-03 19:02:23.0,37babdf504a01d2083e138eec7e952760f7d4e95,True,False,"Java,TypeScript,JavaScript,CSS,HTML","BFP,blocked,bug,cherry-pick,cherry-picked,cherry-picked-12.4,cherry-picked-16.0,cherry-picked-17.0,cherry-picked-18.0,code quality,Continuous Integration,dependencies,documentation,duplicate,enhancement,Epic,fusion,help wanted,Impact: High,Impact: Low,internal improvement,investigation,need to pick manually 12.4,need to pick manually 16.0,need to pick manually 17.0,need to pick manually 18.0,needs design,npm,OSGi,performance,PolymerTemplate,prerelease version for platform 14.5.0,prerelease version for platform 19.0.0,prerelease version for platform 20.0.0,prerelease version for platform 21.0.0,prerelease version for platform 22.0.0,priority,question,release,Released with Platform 14.4.5,Released with Platform 14.5.0.alpha2,Released with Platform 14.5.0.rc1,Released with Platform 17.0.11,Released with Platform 19.0.0,Released with Platform 19.0.0.alpha1,Released with Platform 19.0.0.alpha2,Released with Platform 19.0.1,Released with Platform 20.0.0.alpha6,Released with Platform 20.0.0.alpha7,Released with Platform 20.0.0.alpha8,Released with Platform 20.0.0.beta2,Released with Platform 20.0.3,Released with Platform 20.0.4,Released with Platform 21.0.0,Released with Platform 21.0.0.alpha10,Released with Platform 21.0.0.alpha2,Released with Platform 21.0.0.alpha3,Released with Platform 21.0.0.alpha8,Released with Platform 22.0.0.alpha1,Released with Platform 22.0.0.alpha5,Released with Platform 22.0.0.alpha7,Released with Platform 22.0.0.alpha8,Severity: Blocker,Severity: Major,Severity: Minor,spring,target/12.3,target/12.4,target/15.0,target/16.0,target/17.0,target/18.0,testing,to be cherry-picked,v7,v8,waiting for author,wontfix,workaround",1,62,0,1,0,0,1,1.8910477275117836
hazelcast/hazelcast-code-samples,False,1257,32,master,0,71,,96,500,562,95581,2013-07-27 17:31:05.0,2021-09-30 12:45:56.0,2021-10-04 08:11:16.0,www.hazelcast.org,Java,60,28,437,3,2021-09-30 12:45:51.0,f4f6021d83865472e5af386d051ea4fb80d2b61a,False,False,"Java,Shell,JavaScript,HTML,Dockerfile,CSS,Python","bug,dependencies,duplicate,enhancement,invalid,Priority: Low,question,security,Source: Community,wontfix",1,93,1,1,0,0,1,1.492832642892001
microsoft/azure-tools-for-java,False,6156,107,develop,81,34,Other,67,184,127,105482,2016-03-10 17:29:21.0,2021-11-05 10:47:15.0,2021-11-05 10:47:19.0,,Java,3114,144,2931,13,2021-11-05 10:47:15.0,2c864e1e2debd38ac458af0863c7ee18061d6cf1,True,False,"Java,Kotlin,Scala,JavaScript,Gherkin,CSS,HTML,Groovy,Shell,XSLT,Batchfile","accessibility,acr,add-library,ADL,app-insights,app-service,Aris,ARM,auth,backlog,blocking,bug,by-design,Code Refactor,dependencies,deprecated,develop.next,discussion,duplicate,eap,Eclipse,enhancement,external,feature-request,Feedback,function,HDInsight,help wanted,i18n,IntelliJ,invalid,known-issue,need more info,notreproduce,P1,P2,P3,redis,security,Security Rating -- LOW,service-link,springcloud,StorageExplorer,UI,VM,wontfix,workaround",1,103,1,1,1,1,0,1.2931093708371884
giscience/openrouteservice,False,3076,40,master,36,37,Other,37,760,209,158280,2017-09-11 15:49:01.0,2021-11-05 16:22:31.0,2021-11-07 03:09:55.0,https://openrouteservice.org,Java,598,116,482,6,2021-10-28 19:56:45.0,bd489ef94aea5a5ee84c026cbc9601a509bf6f5a,True,False,"Java,Shell,Dockerfile","acceleration :chart_with_upwards_trend:,api,api-refactoring,api-response,api-tests,awaiting feedback,awaiting release :hourglass_flowing_sand:,bug :bug:,core-alt  :atom:,dependencies,documentation,easy-fix :baby:,enhancement | feature :zap:,epic :rainbow:,experimental,graphhopper,has workaround,help wanted,in development,infrastructure,investigate :mag:,low priority,on hold :hand:,optimization,osm,refactoring & cleanup ♻️,release,routing network :no_entry:,security,suggestion | question,third-party,wontfix | invalid",1,198,0,1,0,0,0,1.0502092952138364
novoda/spikes,False,2982,106,master,6,40,Other,61,540,135,144192,2013-10-03 14:31:43.0,2021-08-25 15:00:43.0,2021-08-25 15:00:46.0,,Java,26,8,426,22,2021-08-25 15:00:39.0,42448590144235a60c6322be66d9e36fb20c5ee0,True,False,"Java,Kotlin,JavaScript,HTML,Swift,Groovy,CSS,GLSL,AIDL,Ruby,Scala,Jupyter Notebook,Objective-C,Shell,TypeScript,Starlark,Dockerfile,Makefile","android-p,bug,dependencies,DropCap,duplicate,eNews,enhancement,invalid,javascript,kotlin-multiplatform,monkey-runner,nonnull-plugin,pt-dashboards,pt-firebase,question,ruby,TpBot,wallpaper,wontfix,x-do-not-merge",1,226,1,1,1,0,0,0.5718759671284177
labsai/eddi,False,1211,55,master,14,18,Apache License 2.0,20,178,75,32774,2016-10-13 13:29:22.0,2021-09-14 12:59:08.0,2021-09-14 12:59:11.0,https://eddi.labs.ai,Java,56,8,219,23,2021-09-14 12:59:00.0,b5c265d1517d3c722340a760365b6aa1d9c43bf3,False,False,"Java,JavaScript,CSS,HTML,Shell,Batchfile,Dockerfile","bug,configuration error,dependencies,duplicate,enhancement,help wanted,invalid,question,security fix,security vulnerability,wontfix",1,53,0,1,0,0,1,0.5628886377288085
kiegroup/droolsjbpm-knowledge,False,2427,37,7.x,0,83,,50,108,253,78066,2011-02-18 13:10:02.0,2021-11-04 17:48:58.0,2021-11-04 11:37:10.0,http://www.drools.org,Java,0,0,580,6,2021-11-04 11:37:07.0,5384254ad7ddbb5b34bc979d21311153822b4972,False,False,"Java,Groovy,HTML,Shell,Batchfile","dependencies,DO_NOT_MERGE",1,122,0,1,0,0,1,0.12251858191719993
airyhq/airy,False,2031,100,develop,41,20,Apache License 2.0,7,251,21,120436,2020-09-09 08:35:38.0,2021-11-05 15:47:23.0,2021-11-05 13:39:07.0,https://airy.co/docs/core,Java,1053,91,1484,4,2021-11-04 16:55:46.0,adb60fe39836befa828bc10186a1f2c74d61abdf,False,False,"Java,TypeScript,Starlark,SCSS,Go,Shell,Mustache,Python,HCL,HTML,Dockerfile,Makefile","backend,bug,chore,cli,dependencies,docs,enhancement,feature,fix,frontend,frontend/chatplugin,frontend/ui,good first issue,help wanted,important,in discussion,infrastructure,javascript,needs discussion,release,source request,testing,waiting",1,241,0,0,0,0,0,-0.9832618704381119
dubesar/ultimate-java-resources,False,861,5,master,0,158,MIT License,5,164,269,55587,2019-08-14 18:39:07.0,2021-10-17 12:57:06.0,2021-10-17 17:59:12.0,https://discord.gg/aDGzsVp,Java,179,14,416,54,2021-10-04 14:28:17.0,ceb3c22d87c6f018ba136189d6f7f961735fbccf,True,False,Java,"bug,documentation,duplicate,enhancement,good first issue,hacktoberfest,hacktoberfest-accepted,hacktoberfest2020,help wanted,invalid,question,wontfix",1,0,0,1,1,0,0,-1.6990495510938701
waffle/waffle,False,3783,12,master,17,51,MIT License,28,397,178,175289,2012-04-05 23:18:03.0,2021-11-06 00:51:33.0,2021-11-06 00:50:52.0,https://waffle.github.io/waffle,Java,207,53,1178,7,2021-11-06 00:50:49.0,d7a1fbd7ec59f8e10b9376df741113d59c1e45b2,False,False,"Java,C#,HTML,Batchfile,VBScript","bug,bug?,chore,dependencies,faq,info,new feature,question,security,snapshot",1,151,1,1,0,0,1,-3.295192585480944
microsoft/applicationinsights-java,False,3459,14,main,66,57,Other,122,201,157,166190,2014-12-03 00:13:22.0,2021-11-05 20:55:52.0,2021-11-05 20:55:55.0,http://aka.ms/application-insights,Java,595,24,1357,10,2021-11-05 20:55:51.0,04dc9dbcaa91b705d95294108c31ef2bf5c838c2,True,False,"Java,PowerShell,Kotlin,C++,Batchfile,Dockerfile,Shell,C","Bug,Enhancement,Needs: Attention :wave:,Needs: Author Feedback,Needs: Triage :mag:,Question,Resolution: Duplicate,SDK,Spring Boot Starter,Status: Fixed,Status: No Recent Activity",1,190,1,0,1,1,0,-3.7115455732063496
apache/netbeans,False,6118,30,master,1,170,Apache License 2.0,158,1711,645,345286,2017-09-01 07:00:11.0,2021-11-06 12:48:46.0,2021-11-07 04:23:23.0,https://netbeans.apache.org/,Java,0,0,3304,102,2021-11-06 12:48:46.0,4ae010f539e82579bd1bed7cb7987635242ba36c,False,False,"Java,Standard ML,HTML,PHP,XSLT,JavaScript,C,CSS,Shell,Lex,Roff,FreeMarker,Groovy,TypeScript,GAP,Makefile,Smarty,Latte,Twig,C++,Batchfile,Pug,AspectJ,Perl,ANTLR,SCSS,Swift,Haskell,Less,Grammatical Framework,Hack,Dockerfile,Slash","API Change,author-details-needed,bug,C/C++,Cherry Pick,CI,Code cleanup,CSL,CSS,dependencies,do not merge,DO NOT squash,doc,duplicate,Editor,enhancement,Gradle,Groovy,hacktoberfest,help wanted,HTML,invalid,Java,Java EE/Jakarta EE,JavaFX,JavaScript,l10n,license,Look and Feel,LSP,Maven,NB11,NB11.1,NB11.2,nb11.3,NB12.0,NB12.0-u1,NB12.0-u2,Need Squashing,Payara,performance,PHP,question,TODO,TypeScript,Upgrade Library,VSCode,wait-for-feedback,wontfix,work-in-progress",1,36,0,1,1,0,0,-3.8360228691767193
micronaut-projects/micronaut-starter,False,1682,54,3.1.x,49,36,Apache License 2.0,22,112,53,251284,2020-03-27 14:30:02.0,2021-11-05 18:33:23.0,2021-11-05 18:26:49.0,,Java,390,52,558,25,2021-11-05 18:26:42.0,6832376873aaf2cbb41e467c0ad79d7cc8d9ff44,True,False,"Java,Groovy,Batchfile,Dockerfile,PowerShell,Shell,Kotlin","build: gradle,closed: cannot reproduce,closed: duplicate,closed: invalid,closed: notabug,closed: question,closed: stale,closed: won't fix,github_actions,hacktoberfest-accepted,help wanted,info: good first issue,info: workaround available,java,lang: groovy,lang: kotlin,priority: high,priority: low,priority: medium,relates-to: android,relates-to: build,relates-to: cli,relates-to: database-migration,relates-to: discovery-client,relates-to: functions,relates-to: graal,relates-to: http-client,relates-to: http-server,relates-to: infrastructure,relates-to: jackson,relates-to: jwt,relates-to: kubernetes,relates-to: live-reload,relates-to: logs,relates-to: mongodb,relates-to: multitenancy,relates-to: native-kotlin,relates-to: neo4j,relates-to: open-api,relates-to: redis,relates-to: security,relates-to: validation,relates-to: versioning,relates-to: views,relates-to: website,relates-to: websockets,status: acknowledged,status: awaiting feedback,status: awaiting third-party,status: awaiting validation,status: example attached,status: future consideration,status: in progress,status: needs rebase,status: next major version,status: pr submitted,status: stale,status: under consideration,status: validated,type: breaking,type: bug,type: dependency-upgrade,type: deprecated,type: docs,type: enhancement,type: improvement,type: question,type: regression,type: removed,type: task",1,613,1,1,1,1,0,-4.279013252095413
dotcms/core,False,18328,563,master,54,64,GNU General Public License v3.0,94,650,405,510026,2012-03-15 15:24:14.0,2021-11-05 22:42:41.0,2021-11-05 16:19:43.0,http://dotcms.com,Java,12399,557,8847,25,2021-11-05 16:19:39.0,40217a9e09aecb2715c97cbb2ecc3cd1c133b366,False,False,"Java,JavaScript,CSS,HTML,Less,TSQL,Shell,PHP,XSLT,ActionScript,Batchfile,Dockerfile,Roff,SCSS","Agile : Discuss for Release,Agile : Not Accepted,Agile : Spike,Agile : Theme,Cat : Authentication,Cat : Build,Cat : Calendar,Cat : Clustering,Cat : Containerization,Cat : Content Management,Cat : Cosmetic,Cat : Front End Starter,Cat : OSGi,Cat : Performance,Cat : Permissions,Cat : Privacy,Cat : Push Publishing,Cat : Rest API,Cat : Rules-Engine,Cat : Security,Cat : Technical Debt,Cat : Time Machine,Cat : Translation,Cat : UI,Cat : Upgrade,Cat : Useability,Cat : Viewtools,Cat : Workflow,Caught by Regression Test,Changelog: Breaking Change,Changelog: Documented,Changelog: Needs Doc,Changelog: Skip,dependencies,Doc : Documented,Doc : Needs Dev Wiki,Doc : Needs Doc,Doc : Needs Translation,Doc : Not Needed,Epic,Future Release,Includes deprecation,java,Known Issue,LTS: Discuss,LTS: Excluded,LTS: Next,LTS: Priority,LTS: Released,LTS: Reproduce,Maintenance Sprint,Merged,Merged into Branch,Merged Release,Needs Internal QA,Needs QA,Needs UI,Needs Work,Next Release,Not an Issue,Note to QA,Passed Internal QA,Passed QA,prerelease-5.2.9,QA Not Needed,Release : 20.10.1,Release : 20.11,Release : 20.11.1,Release : 21.01,Release : 21.02,Release : 21.02.1,Release : 21.02.2,Release : 21.03,Release : 21.04,Release : 21.05,Release : 21.05.1,Release : 21.06,Release : 21.06.3,Release : 21.08,Release : 21.09,Release : 21.10,Release : 21.11,Release : 21.12,Release : 3.6.1,Release : 3.6.2,Release : 3.7.0,Release : 3.7.1,Release : 4.0.0,Release : 4.0.1,Release : 4.1.0,Release : 4.1.1,Release : 4.1.2,Release : 4.2.0,Release : 4.2.1,Release : 4.2.3,Release : 4.3.0,Release : 4.3.3,Release : 5.0.0,Release : 5.0.3,Release : 5.1.0,Release : 5.1.1,Release : 5.1.5,Release : 5.1.6,Release : 5.2.0,Release : 5.2.1,Release : 5.2.2,Release : 5.2.3,Release : 5.2.4,Release : 5.2.5,Release : 5.2.6,Release : 5.2.7,Release : 5.2.8,Release : 5.2.8.4,Release : 5.2.8.5,Release : 5.2.9,Release : 5.3.0,Release : 5.3.1,Release : 5.3.2,Release : 5.3.3,Release : 5.3.4,Release : 5.3.4.1,Release : 5.3.5,Release : 5.3.6,Release : 5.3.6.1,Release : 5.3.7,Release : 5.3.8,Release : 5.3.8.4,Release : 5.3.8.5,Release : 5.3.8.6,Release : 5.3.9,Road: In Progress,Road: Under Consideration,Severity : Critical,Severity : CS Priority,Severity : Engineering Requested,Severity : Minor,Severity : Support Priority,Severity : Support Requested,Starter Generation Needed,Team: Falcon,Team: Lunik,Team: Scout,test 2,Type : Automated Test,Type : Bug,Type : Doc task,Type : Enhancement,UX Stage,Waiting for core merge,Waiting for ticket,WF : Needs discussion,WF : Needs Mock,WF : Needs Test Case,WF : Test Case Created,WF: Can't reproduce,wontfix",1,305,0,1,1,0,0,-7.736828884161285
shopizer-ecommerce/shopizer,False,953,99,master,11,31,Apache License 2.0,288,2491,2188,547225,2012-11-21 03:42:39.0,2021-10-29 21:56:01.0,2021-10-30 04:49:13.0,http://www.shopizer.com,Java,361,160,284,76,2021-10-21 01:18:56.0,b3fe1a4422d871ad1278b75d20d6fdde5cc532d5,False,False,"Java,CSS,JavaScript,HTML,FreeMarker,SCSS,Less,Dockerfile","bug,dependencies,Documentation,duplicate,enhancement,invalid,question,TO INVERSIGATE,wontfix",1,92,0,1,0,0,1,-9.402969621982873
tmobile/t-vault,False,4122,62,dev,2,29,Apache License 2.0,33,332,77,346345,2018-01-09 03:29:13.0,2021-11-05 02:23:39.0,2021-11-05 03:30:09.0,,Java,18,14,986,8,2021-11-05 02:23:39.0,0f9cda32f1f8e496346ff703325547f828c3ecc5,True,False,"Java,JavaScript,Pug,SCSS,HTML,Shell,CSS","bug,dependencies,duplicate,enhancement,good first issue,help wanted,invalid,javascript,question,wontfix",1,74,0,1,0,0,1,-17.95395630962161
epam/ngb,False,1122,248,develop,10,30,MIT License,33,130,35,406746,2016-10-28 16:07:22.0,2021-11-02 14:15:09.0,2021-11-02 14:15:13.0,http://ngb.opensource.epam.com,Java,328,190,355,38,2021-11-02 14:14:59.0,30b40b2a88489d729adadb17d8184c2c996ecf19,True,False,"Java,JavaScript,HTML,SCSS,Shell,Dockerfile,CSS,Smarty,PLSQL,EJS","epic/blast,epic/genes,epic/homology,kind/bug,kind/duplicate,kind/enhancement,kind/wontfix,priority/high,priority/low,state/has-case,state/has-doc,state/ready,state/underway,state/verify,sys/backend,sys/cli,sys/gui",1,392,1,0,1,1,0,-20.550028254795976
azure/azure-sdk-for-java,False,22210,152,main,2480,337,MIT License,266,1015,1253,2164572,2011-12-06 23:33:56.0,2021-11-07 07:56:08.0,2021-11-06 05:21:51.0,,Java,6749,1210,18411,130,2021-11-06 00:44:13.0,3d0cb9a6a9729e36c31d2005a0e09381a12c29aa,True,False,"Java,Groovy,Scala,PowerShell,Python,Jupyter Notebook,HTML,JavaScript,Shell,Batchfile,CSS,Bicep,Dockerfile","AAD,ACS,Advisor,AgriFood,AKS,Alerts Management,amqp,Analysis Services,Android,API Management,APIChange,App Configuration,App Services,ArchApproved,ARM,ARM - Core,ARM - Managed Applications,ARM - RBAC,ARM - Service Catalog,ARM - Tags,ARM - Templates,ARM Core-Review,ARM-Core Triaged,ARO,Attestation,Authentication,Authorization,auto-merge,Automation,AVS,Azure Arc Enabled Servers,Azure Stack,azure-cosmos-diagnostics-improvements,azure-cosmos-encryption,azure-sdk-bom,azure-spring,azure-spring-aad,azure-spring-aad-b2c,azure-spring-app-configuration,azure-spring-cosmos,azure-spring-dependency,azure-spring-docs,azure-spring-eventhubs,azure-spring-eventhubs-kafka,azure-spring-gremlin,azure-spring-jca,azure-spring-keyvault,azure-spring-kubernetes,azure-spring-samples,azure-spring-servicebus,azure-spring-storage,azure-spring-track2-migration,Azure.Core,Azure.Core.V2,Azure.Identity,Batch,BatchAI,behavioral-change,Billing,blocked,blocking-customer-adoption,blocking-release,Blueprint,Bot Service,breaking-change,bug,Central-EngSys,Checkstyle,Client,Cloud Shell,CodeGen,Cognitive - Anomaly Detector,Cognitive - Bing,Cognitive - Computer Vision,Cognitive - Content Moderator,Cognitive - Custom Vision,Cognitive - Face,Cognitive - Form Recognizer,Cognitive - Immersive Reader,Cognitive - Ink Recognizer,Cognitive - Language,Cognitive - LUIS,Cognitive - Metrics Advisor,Cognitive - Mgmt,Cognitive - Personalizer,Cognitive - QnA Maker,Cognitive - Speech,Cognitive - Text Analytics,Cognitive - Translator,Cognitive - Vision,Cognitive Services,Commerce,common,Communication,Community Contribution,compat breaks,Compute,Compute - Extensions,Compute - Images,Compute - Managed Disks,Compute - RDFE,Compute - VM,Compute - VMSS,Confidential Ledger,Connected Kubernetes,Consumption - Billing,Consumption - Budget,Consumption - Query,Consumption - RIandShowBack,Consumption - UsageDetailsAndExport,Container Instances,Container Registry,Container Service,Cosmos,cosmos-integration-test-failures,cosmos:needs-v2-port,cosmos:needs-v3-port,cosmos:needs-v4-port,cosmos:spark3,cosmos:spark3-GA,cosmos:v3-item,cosmos:v4-item,Cost Management - Billing,Cost Management - Budget,Cost Management - Query,Cost Management - RIandShowBack,Cost Management - UsageDetailsAndExport,Custom Providers,Customer Insights,customer-reported,CXP Attention,CycleCloud,Data Bricks,Data Catalog,Data Factory,Data Lake,Data Lake Analytics,Data Lake Storage Gen1,Data Lake Storage Gen2,Data Lake Store,Data Migration,Data Share,DataBox,DataBox Edge,dependencies,dependency-issue,dependency-issue-jackson,deprecation,design-discussion,Dev Spaces,Device Update,DeviceUpdate,DevOps,Devtestlab,Digital Twins,Do Not Merge,Docs,Docs-Hackathon,duplicate,EngSys,EntitySearch,Epic,Event Grid,Event Hubs,FaceAPI,feature-request,Fulcrum,Functions,GenerationPR,good first issue,graalvm,Graph,Graph.Microsoft,Graph.Windows,Guest Configuration,HDInsight,help wanted,HPC Cache,HttpClient,Import Export,in progress,Infrastructure,Insights,IntegrationPR,Intune,Investigate,IoT,IoT/CLI,issue-addressed,Java Source Code Rules,KeyVault,Kubernetes Configuration,Kusto,Lab Services,Live Test Failure,LLC,Logic App,LOUIS,Machine Learning,Machine Learning Compute,Machine Learning Experimentation,Managed Identity,ManagedServices,manual-test-pass,Maps,MariaDB,Marketplace Ordering,Media Services,Mgmt,Mgmt - Track 2,Mgmt-EngSys,Migrate,Mixed Reality,Mobile Engagement,Monitor,Monitor - ActionGroups,Monitor - ActivityLogs,Monitor - Alerts,Monitor - ApplicationInsights,Monitor - Autoscale,Monitor - Diagnostic Settings,Monitor - Exporter,Monitor - Log,Monitor - Log Analytics,Monitor - Metrics,Monitor - Operational Insights,Monitor - Query,MQ,MQ-Storage,MQ-Testing,MySQL,needs-author-feedback,needs-team-attention,needs-team-triage,needs-triage,Network,Network - Application Gateway,Network - Bastion,Network - CDN,Network - DDoS Protection,Network - DNS,Network - ExpressRoute,Network - Firewall,Network - Front Door,Network - Load Balancer,Network - Network Virtual Appliance,Network - Network Watcher,Network - Private DNS,Network - Private Link,Network - Traffic Manager,Network - Virtual Network,Network - Virtual Network NAT,Network - Virtual WAN,Network - VPN Gateway,no-recent-activity,Notification Hub,OpenTelemetry,Operations Management,Peering,pillar-acquisition,pillar-compatibility,pillar-performance,pillar-reliability,Policy,Policy Insights,ported,PostgreSQL,PowerBI,Purview,Quantum,question,Quota,Recovery Services Backup,Recovery Services Site-Recovery,Redis Cache,Relay,Remote Rendering,Reservations,Resource Authorization,Resource Graph,Resource Health,RestPRInProgress,RestPRMerged,RestPRRefused,Samples,Scheduler,Schema Registry,Search,Security,SecurityInsights,Server Management,Service,Service Attention,Service Bus,Service Fabric,Service Map,ServiceBusTrack2,ServicePR,servicing,SignalR,SpecPRClosed,SpecPRInProgress,SpecPRMerged,Spotbugs,SQL,SQL - Backup & Restore,SQL - Data Security,SQL - Elastic Jobs,SQL - Managed Instance,SQL - Replication & Failover,SQL - VM,Storage,Storsimple,Stream Analytics,Stress,Subscription,suggestion,Support,Synapse,Tables,test bug,test-enhancement,test-manual-pass,test-reliability,test-sovereign-cloud,TimeseriesInsights,Track 1,tracking-external-issue,Training,vFXT,VideoAnalyzer,Visual Studio,Web Apps,WebPubSub",1,4873,1,1,0,0,1,-26.355910251389783
